date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:08	6790/6790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:12%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/a3.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/a3.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:09	4240/4240	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:12%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/a5.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/a5.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:10	3497/3497	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:11%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/a1.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/a1.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:12	16993/16993	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:13%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/a8.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/a8.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:14	84244/84244	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:50%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/jquery-2.1.1.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/jquery-2.1.1.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:15	35951/35951	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:47%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/bootstrap.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/bootstrap.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:15	3984/3984	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:19%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/metisMenu/jquery.metisMenu.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/metisMenu/jquery.metisMenu.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:16	4711/4711	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:27%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/slimscroll/jquery.slimscroll.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/slimscroll/jquery.slimscroll.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:19	122971/122971	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:29%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:19	3930/3930	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:30%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.tooltip.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:20	6252/6252	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:30%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.spline.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.spline.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:22	3314/3314	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:29%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.resize.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:25	23809/23809	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:29%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.pie.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:26	3396/3396	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:24%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/peity/jquery.peity.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/peity/jquery.peity.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:26	764/764	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:49%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/demo/peity-demo.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/demo/peity-demo.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:27	7660/7660	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:50%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/inspinia.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/inspinia.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:29	12363/12363	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:23%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/pace/pace.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/pace/pace.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:31	4324/4324	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:34%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/jquery.gritter.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/jquery.gritter.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:36	228478/228478	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:14%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jquery-ui/jquery-ui.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:36	43251/43251	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:28%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/sparkline/jquery.sparkline.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:36	1708/1708	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:49%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/demo/sparkline-demo.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/demo/sparkline-demo.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:38	50941/50941	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:53%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/chartJs/Chart.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/chartJs/Chart.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:40	4321/4321	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:31%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/toastr/toastr.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/toastr/toastr.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:44	25310/25310	---MC-	200	added ('OK')	text/javascript	date:Mon,%2027%20Apr%202015%2018:49:35%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/projectblue/www.google-analytics.com/analytics.js	(from http://webapplayers.com/inspinia_admin-v2.1/)
16:07:45	20127/20127	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:12:02%20GMT	http://webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.eot	(from http://webapplayers.com/inspinia_admin-v2.1/css/bootstrap.min.css)
16:07:49	18028/18028	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:12:03%20GMT	http://webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.woff2	(from http://webapplayers.com/inspinia_admin-v2.1/css/bootstrap.min.css)
16:07:49	23424/23424	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:12:03%20GMT	http://webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.woff	(from http://webapplayers.com/inspinia_admin-v2.1/css/bootstrap.min.css)
16:07:53	45404/45404	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:12:03%20GMT	http://webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.ttf	(from http://webapplayers.com/inspinia_admin-v2.1/css/bootstrap.min.css)
16:08:00	60767/60767	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:11:51%20GMT	http://webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfont.eot?v=4.3.0	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfonte0a5.eot	(from http://webapplayers.com/inspinia_admin-v2.1/font-awesome/css/font-awesome.css)
16:08:04	56780/56780	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:11:53%20GMT	http://webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfonte0a5.woff2	(from http://webapplayers.com/inspinia_admin-v2.1/font-awesome/css/font-awesome.css)
16:08:11	71508/71508	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:11:53%20GMT	http://webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfont.woff?v=4.3.0	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfonte0a5.woff	(from http://webapplayers.com/inspinia_admin-v2.1/font-awesome/css/font-awesome.css)
16:08:20	20127/20127	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:12:02%20GMT	http://webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regulard41d.eot	(from http://webapplayers.com/inspinia_admin-v2.1/css/bootstrap.min.css)
16:08:35	122092/122092	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:11:52%20GMT	http://webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfonte0a5.ttf	(from http://webapplayers.com/inspinia_admin-v2.1/font-awesome/css/font-awesome.css)
16:08:43	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2011%20May%202015%2018:14:33%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/images/ie-spacer.gif	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/images/ie-spacer.gif	(from http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/jquery.gritter.css)
16:08:45	313398/313398	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20May%202015%2018:11:52%20GMT	http://webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfont.svg?v=4.3.0	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfonte0a5.svg	(from http://webapplayers.com/inspinia_admin-v2.1/font-awesome/css/font-awesome.css)
16:08:46	5537/5537	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:14:33%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/images/gritter.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/images/gritter.png	(from http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/jquery.gritter.css)
16:08:49	5545/5545	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:14:32%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/images/gritter-light.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/images/gritter-light.png	(from http://webapplayers.com/inspinia_admin-v2.1/js/plugins/gritter/jquery.gritter.css)
16:08:50	5877/5877	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:11:06%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile.png	(from http://webapplayers.com/inspinia_admin-v2.1/css/style.css)
16:09:16	26278/26278	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:11:05%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile-skin-1.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile-skin-1.png	(from http://webapplayers.com/inspinia_admin-v2.1/css/style.css)
16:09:28	33032/33032	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:11:06%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile-skin-3.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile-skin-3.png	(from http://webapplayers.com/inspinia_admin-v2.1/css/style.css)
16:09:33	28211/28211	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:11:05%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile-skin-2.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/patterns/header-profile-skin-2.png	(from http://webapplayers.com/inspinia_admin-v2.1/css/style.css)
16:09:49	252814/252814	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:39%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/profile_big.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/profile_big.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/profile.html)
16:10:05	137733/137733	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:11:07%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/patterns/shattered.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/patterns/shattered.png	(from http://webapplayers.com/inspinia_admin-v2.1/css/style.css)
16:10:23	149114/149114	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:33%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/p1.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/p1.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/profile.html)
16:10:35	369283/369283	---M--	200	added ('OK')	image/jpeg	etag:%22843a49b9d4a62e1a5df55fcd28bf6ca3%22	http://24.media.tumblr.com/20a9c501846f50c1271210639987000f/tumblr_n4vje69pJm1st5lhmo1_1280.jpg	C:/My%20Web%20Sites/projectblue/24.media.tumblr.com/20a9c501846f50c1271210639987000f/tumblr_n4vje69pJm1st5lhmo1_1280.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/profile.html)
16:10:54	125697/125697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:35%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/p3.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/p3.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/profile.html)
16:11:00	67546/67546	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:46%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/bootstrap.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/bootstrap.js	(from http://webapplayers.com/inspinia_admin-v2.1/profile.html)
16:11:02	3740/3740	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:12%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/a6.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/a6.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/contacts.html)
16:11:05	1398/1398	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:20%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/iCheck/custom.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/iCheck/custom.css	(from http://webapplayers.com/inspinia_admin-v2.1/mailbox.html)
16:11:09	4987/4987	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:34%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/iCheck/icheck.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/iCheck/icheck.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/mailbox.html)
16:11:10	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2011%20May%202015%2018:12:02%20GMT	http://webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/fonts/glyphicons-halflings-regular.svg	(from http://webapplayers.com/inspinia_admin-v2.1/css/bootstrap.min.css)
16:11:10	442/442	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:35%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/morris/morris-0.4.3.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/morris/morris-0.4.3.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_2.html)
16:11:10	60767/60767	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2011%20May%202015%2018:11:51%20GMT	http://webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://webapplayers.com/inspinia_admin-v2.1/font-awesome/css/font-awesome.css)
16:11:12	2505/2505	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:30%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.symbol.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.symbol.js	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_2.html)
16:11:13	11768/11768	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:30%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.time.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/jquery.flot.time.js	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_2.html)
16:11:15	33323/33323	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:18%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_2.html)
16:11:17	11853/11853	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:27%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/easypiechart/jquery.easypiechart.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/easypiechart/jquery.easypiechart.js	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_2.html)
16:11:19	144313/144313	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:19%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_2.html)
16:11:20	12370/12370	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:28%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/curvedLines.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/flot/curvedLines.js	(from http://webapplayers.com/inspinia_admin-v2.1/dashboard_3.html)
16:11:21	300940/300940	---M--	200	added ('OK')	image/jpeg	etag:%22fdd9b378c11288c83163774e123badfe%22	http://37.media.tumblr.com/9afe602b3e624aff6681b0b51f5a062b/tumblr_n4ef69szs71st5lhmo1_1280.jpg	C:/My%20Web%20Sites/projectblue/37.media.tumblr.com/9afe602b3e624aff6681b0b51f5a062b/tumblr_n4ef69szs71st5lhmo1_1280.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/profile.html)
16:11:22	32724/32724	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:11:43%20GMT	http://webapplayers.com/inspinia_admin-v2.1/dashboard_4.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/dashboard_4.html	(from http://webapplayers.com/inspinia_admin-v2.1/layouts.html)
16:11:44	26226/26226	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:16:16%20GMT	http://webapplayers.com/inspinia_admin-v2.1/off_canvas_menu.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/off_canvas_menu.html	(from http://webapplayers.com/inspinia_admin-v2.1/layouts.html)
16:11:45	207158/207158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:14%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/dashbard4_1.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/dashbard4_1.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/layouts.html)
16:11:52	169732/169732	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:15%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/dashbard4_2.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/dashbard4_2.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/layouts.html)
16:12:01	278334/278334	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:17%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/full_height.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/full_height.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/layouts.html)
16:12:05	31151/31151	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:48%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/demo/flot-demo.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/demo/flot-demo.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_flot.html)
16:12:08	90647/90647	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:20%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/morris/raphael-2.1.0.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/morris/raphael-2.1.0.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_morris.html)
16:12:09	66047/66047	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:20%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/morris/morris.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/morris/morris.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_morris.html)
16:12:09	3091/3091	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:48%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/demo/morris-demo.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/demo/morris-demo.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_morris.html)
16:12:15	144722/144722	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:26%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/rickshaw/vendor/d3.v3.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/rickshaw/vendor/d3.v3.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_rickshaw.html)
16:12:15	3299/3299	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:49%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/demo/rickshaw-demo.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/demo/rickshaw-demo.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_rickshaw.html)
16:12:15	76356/76356	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:25%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/rickshaw/rickshaw.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/rickshaw/rickshaw.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_rickshaw.html)
